ocm35758463,b10904752a,1,"Bishop Loughlin's dispensations, Diocese of Brooklyn : genealogical information from the marriage dispensation records of the Roman Catholic Diocese of Brooklyn, Kings, Queens, and Suffolk Counties, New York","Silinonte, Joseph M., 1956-","Brooklyn, N.Y. : J. Silinonte, [1996]- ",0919387292,929.3747 S,Book
ocm08805737,b10875739a,1,The complete Dodgers record book,"Schoor, Gene.","New York, N.Y. : Facts on File Inc., [1984] ©1984 ",0871961172,796.3576 S,Book
ocm15629928,b11796142a,1,The Dodgers bibliography : from Brooklyn to Los Angeles,"Smith, Myron J.","Westport, CT : Meckler, [1988] ©1988 ","0887362060,9780887362064,978-0887362064",016.7963 S,Book
ocm31754597,b11056405a,1,Bums no more! : the championship season of the 1955 Brooklyn Dodgers,"Wolpin, Stewart.","New York : St. Martin's Press, 1995. ",0312115768,796.357 W,Book
ocm22907034,b10264597a,1,Coney Island kaleidoscope,"Butler, Lynn Hyman, 1953-","Wilsonville, Or. : Beautiful America Pub. Co., [1991] ©1991 ","0898025699,0898025664",791.068 B,Book
ocm11687578,b10011655a,1,Brooklyn and the world,,"Brooklyn, N.Y. : Long Island University, [1983] ©1983 ",0913057002,818 B,Book
ocm01499802,b10205796a,1,Fugitive : with historical background,"Bennett, Gertrude Ryder.","Francestown, N.H. : Golden Quill Press, [1975] ",0823302172,811 B,Book
ocm20117463,b10205046a,1,Brooklyn's waterfront railways : a pictorial journey,"Bendersky, Jay.","East Meadow, N.Y. : Meatball Productions, [1988] ©1988 ",0962023701,385 B,Book
ocm14161660,b10468643a,1,Brooklyn trolleys,"Greller, James C. (James Clifford), 1945-","[Hicksville, N.Y.] : N.J. International, [1986] ©1986 ",0934088179,625.66 G,Book
ocm00910035,b10721028a,1,Mack,"Montville, John B., 1932-","Newfoundland, N.J. : Haessner Pub., [1973] ©1973 ",0877990379,629.224 M,Book
ocm37327586,b10337154a,1,Brooklyn eats : the guide to Brooklyn restaurants,"Daly, Margaret.","[Brooklyn, N.Y.] : Brooklyn Chamber of Commerce, [1997] New York, NY : Distributed by City & Co. [©1997] ",1885492405,647.95747 D,Book
ocm07171664,b10839710a,1,The man who brought the Dodgers back to Brooklyn,"Ritz, David.","New York, N.Y. : Simon and Schuster, [1981] ©1981 ",0671253565,FIC R,Book
ocm36159151,b10831892a,1,The way home is longer,"Renino, Christopher.","New York : Thomas Dunne Book/St. Martin's Press, 1997. ",0312156863,FIC Renino,Book
ocm34286031,b10186909a,1,The Hessian's secret diary,"Banim, Lisa, 1960-","New York : Silver Moon Press, 1996. ",1881889866,J FIC BANIM,Book
ocm14964828,b10852807a,1,My block,"Rosenblum, Richard.","New York : Atheneum, [1988] ©1988 ",0689312830,J FIC R,Book
ocm35262631,b10070870a,1,"The Kramers, the next generation.",,"[New York?] : Kramer Family Centennial Committee, 1995. ",0964847809,929.2 KRAMER K,Book
ocm27432541,b10944923a,1,The hasidim of Brooklyn : a photo essay,"Strom, Yale.","Northvale, N.J. : Jason Aronson, [1993] ©1993 ",1568210191,296.8332 S,Book
ocm02555592,b10509561a,1,Tracing your ancestry : a step-by-step guide to researching your family history,"Helmbold, F. Wilbur.","Birmingham, Ala. : Oxmoor House, [1976] ©1976 ","0848704150,084870486X",929.1 H,Book
ocm48072565,b10229743a,1,Nantucket spirit : the art and life of Elizabeth Rebecca Coffin,"Booker, Margaret Moore.","Nantucket, Mass. : Mill Hill Press, [2001] ©2001 ",0961298413,B COFFIN B,Book
ocm57077387,b11199616a,1,"Spanning the Narrows : celebrating the 40th anniversary of the Verrazano-Narrows Bridge, 1964-2004","Merlis, Brian.","Brooklyn : Israelowitz Pub., 2004. ",1878741616,624.2309 M,Book
ocm20276374,b10641383a,1,House histories : a guide to tracing the genealogy of your home,"Light, Sally.","Spencertown, N.Y. : Golden Hill Press, [1989] ©1989 ",0961487615,728.37 L,Book
ocm40344104,b10244900a,1,"Vivian Schuyler Key : one of many voices, 1926-1980 and art","Britton, Crystal.","Brooklyn, NY : Society for the Preservation of Weeksville and Bedford Stuyvesant History in cooperation with Brooklyn Union Gas, [1990] ",0962592706,B KEY B,Book
ocm40384130,b10684462a,1,Honoring New York's forgotten soldiers : African Americans of the Civil War : with research examples A-Z : a case study in historiographic genealogy,"Matthews, Harry Bradshaw.","Oneonta, N.Y. : Hartwick College, 1998. ",0966209516,973.76 M,Book
ocm41966902,b10245714a,1,Brooklyn atlas,"Brooklyn Chamber of Commerce (Brooklyn, New York, N.Y.)","NYC : VanDam, Inc., [1998] ©1998 ",0931141893,912.74723 B,Printed Map
ocm41326852,b10444872a,1,"Brooklyn Dodgers and their rivals, 1950-1952","Getz, Mike.","Brooklyn, N.Y. : Montauk Press, [1999] ©1999 ",0960807616,796.35764 G,Book
ocm27937012,b10428458a,1,"It happened in Brooklyn : an oral history of growing up in the borough in the 1940s, 1950s, and 1960s","Frommer, Myrna.","New York : Harcourt Brace, [1993] ©1993 ","0151143668,015600237X",974.723 F,Book
ocm26668089,b10552775a,1,Oscar Israelowitz's Early views of Borough Park.,"Israelowitz, Oscar.","Brooklyn, N.Y. : Israelowitz Pub., [1992] ©1992 ",1878741128,974.723 I,Book
ocm22256870,b10552777a,1,Oscar Israelowitz's Flatbush guide,"Israelowitz, Oscar.","Brooklyn, N.Y. : Israelowitz Pub., [1990] ©1990 ",0961103698,917.4723 I,Book
ocm08846125,b10090930a,2,Old Brooklyn photo postcards : 24 ready-to-mail views,,"Mineola, NY : Dover Publications, [1983] ©1983 ",048624489X,741.683 O,Book
ocm26850580,b10905829a,1,"Tombstones of the Irish born : cemetery of the Holy Cross, Flatbush, Brooklyn","Silinonte, Joseph M., 1956-","Brooklyn, N.Y. : J. Silinonte, 1992. ",0919387187,929.5 S,Book
ocm37531086,b10352796a,1,Memoirs of Mr. D,"Dembo, Adolph E., 1924-1994.","New York : Oakalea Dembo and Bernard D. Schwartz, [1995] ©1995 ",0964865106,B DEMBO M,Book
ocm29509600,b10905951a,1,1866 Brooklyn marriage index,"Simon, Joel R., 1946-","Oceanside, NY : J.R. Simon, [1993] [©1993] ",0963836803,929.37471 S,Book
ocm10952470,b10716455a,1,Tradition and community in the urban neighborhood : making Brooklyn home,"Miska, Maxine.","[Brooklyn, N.Y.] : Brooklyn Rediscovery/Brooklyn Educational & Cultural Alliance, [1983] ©1983 ",093325010X,974.72 B87 BTR,Book
ocm62615854,b11302268a,1,Race and religion among the chosen peoples of Crown Heights,"Goldschmidt, Henry.","New Brunswick, N.J. : Rutgers University Press, 2006. ","0813538971,9780813538976,978-0813538976,0813538831,9780813538839,978-0813538839",305.8924 G,Book
ocm54999395,b11159504a,1,Brooklyn! : the ultimate guide to New York's most happening borough,"Freudenheim, Ellen.","New York : St. Martin's Griffin, [2004] ©2004 ",031232331X,917.4723 F,Book
ocm72447468,b11306766a,1,Brooklyn's Flatbush : battlefield to Ebbets Field,"Merlis, Brian.","Brooklyn, NY : Brooklyn Editions and Brooklynpix.com in conjunction with Israelowitz Publishing, [2006] ©2006 ",1878741705,974.723 M,Book
ocm65064986,b11302275a,1,Forgotten New York : views of a lost metropolis,"Walsh, Kevin, 1957-","New York : Collins, [2006] ©2006 ","0061145025,0060754001,9780060754006,978-0060754006",974.7104 W,Book
ocm71329949,b11336103a,1,Broken land : poems of Brooklyn,,"New York : New York University Press, [2007] ©2007 ","0814748023,9780814748022,978-0814748022,0814748031,9780814748039,978-0814748039",811.008 B,Book
ocm85892317,b11409253a,1,Bargaining for Brooklyn : community organizations in the entrepreneurial city,"Marwell, Nicole P.","Chicago : University of Chicago Press, 2007. ","0226509079,9780226509075,978-0226509075",307.3416 M,Book
ocn475766763,b10017617a,1,Brooklyn : a state of mind,,"New York : Workman Pub., 2000. ","0761122036,0761116354",974.723 B,Book
ocn123145572,b10828719a,1,The kid of Coney Island : Fred Thompson and the rise of American amusements,"Register, Woody, 1958-","Oxford ; New York : Oxford University Press, 2001. ",0195144937,B THOMPSON R,Book
ocm00354722,b10351201a,1,The DeLongs of New York and Brooklyn ; a Huguenot family portrait,"DeLong, Thomas A.","Southport, Conn. : Sasco Associates, [1972] ©1972 ",091298001X,929.2 D,Book
ocm05028682,b10258922a,1,Harbor & haven : an illustrated history of the port of New York,"Bunker, John, 1913-","Woodland Hills, Calif. : Windsor Publications, [1979] ©1979 ",0897810023,386.8 B,Book
ocm04592907,b11938698a,1,New York street kids : 136 photographs,,"New York : Dover Publications, 1978. ","0486236927,9780486236926,978-0486236926",974.7104 N,Book
ocm08112865,b10012308a,1,Brooklyn before the bridge : American paintings from the Long Island Historical Society.,,"Brooklyn : Brooklyn Museum, [1982] ©1982 ",0872730913,759.13 B872,Book
ocm07553174,b10129181a,1,"Valentine's manuals : a general index to the Manuals of the corporation of the city of New York, 1841-1870",,"Harrison, N.Y. : Harbor Hill Books, [1981] ©1981 ",0916346420,352.0747 V,Book
ocm08667213,b10690080a,1,Brooklyn--and how it got that way,"McCullough, David W.","New York : Dial Press, [1983] ©1983 ",0385274270,974.723 M,Book
ocm32089733,b10142543a,1,Flatbush odyssey : a journey through the heart of Brooklyn,"Abel, Allen J., 1950-","Toronto : M & S, [1995] ©1995 ","0771007035,0771007043",974.723 A,Book
ocm45284576,b10724270a,1,An architectural guidebook to Brooklyn,"Morrone, Francis, 1958-","Salt Lake City : Gibbs Smith, [2001] ©2001 ",1586850474,720.97471 M,Book
ocm47705974,b10068528a,1,Jews of Brooklyn,,"Hanover, NH : University Press of New England, 2002. ",1584650036,974.723 J,Book
ocm47013081,b11048077a,1,In the company of Black men : the African influence on African American culture in New York City,"Wilder, Craig Steven.","New York : New York University Press, [2001] ©2001 ","0814793681,081479369X",305.3889 W,Book
ocm46402452,b10811910a,1,"Brownsville, Brooklyn : Blacks, Jews, and the changing face of the ghetto","Pritchett, Wendell E.","Chicago : University of Chicago Press, 2002. ","0226684466,9780226684468,978-0226684468,0226684474",363.585 P,Book
ocm32395903,b10041971a,1,The encyclopedia of New York City,,"New Haven, Ct. : Yale University Press ; New York : New-York Historical Society, [1995] ©1995 ",0300055366,974.71 E,Book
ocm33189600,b10355461a,1,Larger than life : the life and times of the Lubavitcher Rebbe Rabbi Menachem Mendel Schneerson,"Deutsch, Shaul Shimon.","New York : Chasidic Historical Productions, [1995-] ©1995- ","0964724308,0964724316",B SCHNEERSON D,Book
ocm51632931,b11159255a,1,"Gravesend, the home of Coney Island","Ierardi, Eric J.","Charleston, S.C. : Arcadia, 2001. ",0738523615,974.723 I,Book
ocm45112683,b10704589a,1,"Brooklyn's Bay Ridge and Fort Hamilton : a photographic journey, 1870-1970","Merlis, Brian.","Brooklyn, NY : Israelowitz Pub. ; Lynbrook, NY : Brooklyn Editions, 2000. ",1878741454,974.723 M,Book
ocm38026900,b10704609a,1,Brooklyn's gold coast : the Sheepshead Bay communities,"Merlis, Brian.","Brooklyn : Sheepshead Bay Historical Society, [1997] ©1997 ","1878741489,1878741497",974.723 M,Book
ocm38210686,b10704644a,1,Brooklyn,"Merlis, Brian.","Brooklyn, NY : Israelowitz, [1998] ©1998 ",1878741330,974.723 M,Book
ocm33481890,b10704661a,1,Brooklyn the way it was : over 200 vintage photographs from the collection of Brian Merlis.,"Merlis, Brian.","Brooklyn : Israelowitz Pub., [1995] ©1995 ","1878741217,1878741209",974.723 M,Book
ocm35601163,b12205334a,1,"Gravesend, Brooklyn : Coney Island and Sheepshead Bay","Ierardi, Eric J.",,"0752404741,9780752404745,978-0752404745,9780738572321,978-0738572321,0738572322",974.723 I,Book
ocm49383875,b11814917a,1,"The strike that changed New York : blacks, whites, and the Ocean Hill-Brownsville crisis","Podair, Jerald E., 1953-","New Haven : Yale University Press, [2002] ©2002 ","0300081227,9780300081220,978-0300081220,0300109407,9780300109405,978-0300109405",331.8928 P,Book
ocm02644554,b10266297a,1,Photographs of New York interiors at the turn of the century : from the Byron Collection of the Museum of the City of New York,"Byron, Joseph, 1847-1923.","New York : Dover Publications, 1976. ",0486233596,779.9747 B,Book
ocm50253131,b11087376a,1,Coney Island : the people's playground,"Immerso, Michael, 1949-","Piscataway, NJ : Rutgers University Press, 2002. ",0813531381,974.723 I,Book
ocm49880083,b11090239a,1,Brooklyn then & now,"Reiss, Marcia.","San Diego, Calif. : Thunder Bay Press, [2002] ©2002 ",1571457925,974.723 R,Book
ocm50253166,b11085551a,1,Coney Island : lost and found,"Denson, Charles.","Berkeley, Calif. : Ten Speed Press, [2002] ©2002 ","1580084559,9781580084550,978-1580084550",974.723 D,Book
ocm50004317,b11107197a,1,How we got to Coney Island : the development of mass transportation in Brooklyn and Kings County,"Cudahy, Brian J.","New York : Fordham University Press, 2002. ","082322208X,0823222098",388.4 C,Book
ocm50143193,b11096823a,1,"In the shadow of slavery : African Americans in New York City, 1626-1863","Harris, Leslie M.","Chicago : University of Chicago Press, 2003. ",0226317749,974.71 H,Book
ocm50519209,b11156708a,1,The history of Brooklyn's three major performing arts institutions,"Parisi, Barbara.","Lanham, Md. : Scarecrow Press, 2003. ",081083765X,791.09747 P,Book
ocm51477246,b11096784a,1,"The YMCA at 150 : a history of the YMCA of Greater New York, 1852-2002","Bayless, Pamela.","New York : YMCA of Greater New York, [2002] ©2002 ",0971785708,267.39 B,Book
ocm51647551,b11121385a,1,How East New York became a ghetto,"Thabit, Walter.","New York : New York University Press, [2003] ©2003 ","0814782663,0814782671",305.8 T,Book
ocm52199100,b11117284a,1,Genealogical resources in New York,,"New York : Jewish Genealogical Society, [2003] ©2003 ",0962186317,929.3747 G,Book
ocm02645466,b10616842a,1,"A history of New Lots, Brooklyn to 1887 : including the villages of East New York, Cypress Hills, and Brownsville","Landesman, Alter F.","Port Washington, N.Y. : Kennikat Press, 1977. ",080469172X,974.723 L,Book
ocm50761287,b11131370a,1,The Brooklyn film : essays in the history of filmmaking,,"Jefferson, N.C. : McFarland & Co., [2003] ©2003 ",0786414057,791.43 B,Book
ocm51629829,b11128335a,1,The fortress of solitude,"Lethem, Jonathan.","New York : Doubleday, 2003. ","0385500696,0375724885",FIC LETHEM,Book
ocm55086496,b11168254a,1,Brooklyn : a journey through the city of dreams,"Stonehill, Judith.","New York : Universe, 2004. ",0789310686,917.4723 S,Book
ocm54543457,b11217153a,1,We skate hardcore : photographs from Brooklyn's Southside,"Cianni, Vincent.","New York : New York University Press ; Durham, N.C. : Lyndhurst Books of the Center for Documentary Studies at Duke University, [2004] ©2004 ",0814716423,796.21097 C,Book
ocm52602709,b11157307a,1,I live in Brooklyn,"Takabayashi, Mari, 1960-","Boston : Houghton Mifflin, 2004. ","0618308997,1415535566",J-E,Book
ocm39679211,b10854700a,1,Welcome to Junior's : remembering Brooklyn with recipes and memories from its favorite restaurant,"Rosen, Marvin.","New York : W. Morrow, [1999] ©1999 ",0688159001,641.50974 R,Book
ocn491759022,b11195515a,1,Brooklyn : new style,,"London : Booth-Clibborn, 2004. ",186154264X,745.449 B,Book
ocm54803542,b11195519a,1,Subway style : 100 years of architecture & design in the New York City subway,,"New York : Stewart, Tabori, and Chang, [2004] ©2004 ",158479349X,725.3109 S,Book
ocm57405991,b11205843a,1,February house,"Tippins, Sherill.","Boston : Houghton Mifflin, 2005. ",061841911X,810.99747 T,Book
ocm35029647,b10325857a,1,Documenting localities : a practical model for American archivists and manuscript curators,"Cox, Richard J.","[Chicago] : Society of American Archivists ; Lanham, Md. : Scarecrow Press, [1996] ©1996 ",0810830434,025.2814 C,Book
ocm35235597,b10489760a,1,Snow in August,"Hamill, Pete, 1935-2020.","Boston : Little, Brown, [1997] ©1997 ",0316340944,FIC Hamill,Book
ocm36528141,b10821770a,1,Jackie Robinson : a biography,"Rampersad, Arnold.","New York : A.A. Knopf, 1997. ",0679444955,B ROBINSON R,Book
ocm18961485,b10105312a,1,Robert Moses : single-minded genius,,"Interlake, N.Y. : Heart of the Lakes Pub., 1989. ","1557870411,1557870403",974.704 R,Book
ocm22758193,b11302766a,1,Image of light,"Sowers, Robert.","Brooklyn, NY : Beta Books, [1990] ©1990 ",0942691032,779 S,Book
ocm00246548,b10907681a,1,New York places & pleasures ; an uncommon guidebook,"Simon, Kate.","[Place of publication not identified] : Harper & Row, [1971] ",0060138815,917.471 S,Book
ocm17673719,b10468468a,1,Brooklyn elevated,"Greller, James C. (James Clifford), 1945-","Hicksville, N.Y. : N.J. International, [1987?] ",0934088209,388.44 G,Book
ocm10430400,b10455011a,1,Bums--an oral history of the Brooklyn Dodgers,"Golenbock, Peter, 1946-","New York : Putnam, [1984] ©1984 ",0399128468,796.357 G,Book
ocm07793123,b10565659a,1,Maritime New York in nineteenth-century photographs,"Johnson, Harry.","New York : Dover Publications, [1980] ©1980 ",0486239632,387.1 J,Book
ocm28147893,b10531080a,1,722 miles : the building of the subways and how they transformed New York,"Hood, Clifton.","New York : Simon & Schuster, [1993] ©1993 ",067167756X,388.428 H,Book
ocm02595494,b11005801a,1,A sweet and alien land : the story of Dutch New York,"Van der Zee, Henri A. (Henri Antony), 1934-","[Place of publication not identified] : Viking Press, [1978] ©1978 ",067068628X,974.702 V,Book
ocm31901471,b10943176a,1,Subway ceramics : a history and iconography of mosaic and bas relief signs and plaques in the New York City subway system,"Stookey, Lee.","Brattleboro, Vt. : L. Stookey, 1994. ","0963548611,9780963548610,978-0963548610",738.0974 S,Book
ocm29788403,b10647006a,1,President Lincoln's third largest city : Brooklyn and the Civil War,"Livingston, E. A.","Glendale, NY : Budd Press, [1994] ©1994 ",0963898108,974.723 L,Book
ocm34354648,b10887677a,1,The other islands of New York City : a historical companion,"Seitz, Sharon.","Woodstock, Vt. : Countryman Press, [1996] ©1996 ",0881503363,974.71 S,Book
ocm00089242,b10019178a,1,Blue water views of old New York including Long Island and the Jersey Shore ; embellished with commentary of the time,,"Centerville, Mass. : Scrimshaw Press, [1970] Barre, Mass. : Distributed by Barre Publishers ©1970 ",0871551152,917.472 B,Book
ocm10696040,b10410859a,1,I saw a century blossom,"Fitzgerald, Frank J.","New York : Philosophical Library, 1984. ",0802224539,974.72304 F,Book
ocm10185534,b11032136a,1,Silent builder : Emily Warren Roebling and the Brooklyn Bridge,"Weigold, Marilyn E.","Port Washington, N.Y. : Associated Faculty Press, [1984] ©1984 ",0804693498,B ROEBLING W,Book
ocm36969686,b10347735a,1,Monitor : the story of the legendary Civil War Ironclad and the man whose invention changed the course of history,"De Kay, James T.","New York : Walker, [1997] ©1997 ",0802713300,973.757 D,Book
ocm36470256,b10341430a,1,No monopoly on suffering : Blacks and Jews in Crown Heights (and elsewhere),"Daughtry, Herbert, 1931-","Trenton, NJ : Africa World Press, [1997] ©1997 ",0865435863,305.8 D,Book
ocm21302907,b10929445a,1,Dutch by design : tradition and change in two historic Brooklyn houses : the Schenk Houses at the Brooklyn Museum,"Stayton, Kevin.","New York : Brooklyn Museum in association with Phaidon Universe, [1990] ©1990 ",0876637764,974.71 S,Book
cbh-000663,b10313651a,1,Brooklyn's City Hall,"Conklin, William J.","New York : City of New York, Department of General Services, [1983] ©1983 ",0890621403,725.13 C,Book
ocm00357416,b10853424a,1,Population history of New York City.,"Rosenwaike, Ira, 1936-","[Syracuse, N.Y.] : Syracuse University Press, [1972] [©1972] ",0815621558,301.329 R,Book
ocm11472650,b11435116a,1,Coney Island : a postcard journey to the city of fire,"Snow, Richard, 1947-","New York, N.Y. : Brightwaters Press, [1984] ©1984 ","0918305004,9780918305008,978-0918305008",974.723 S,Book
ocm38304511,b10880202a,1,New York : an illustrated history of the people,"Schoener, Allon.","New York : W.W. Norton & Co., [1998] ©1998 ",0393045811,974.71 S,Book
ocm37806059,b10321530a,1,Lundy's : reminiscences and recipes from Brooklyn's legendary restaurant,"Cornfield, Robert.","New York, NY : HarperCollins Publishers, [1998] ©1998 ",0060187417,641.5 C,Book
ocm29515496,b10130893a,1,Welcome back to Brooklyn,,"Brooklyn, N.Y. : Israelowitz Pub., [1993] ©1993 ",1878741144,974.723 W,Book
ocm37903500,b10260792a,1,Gotham : a history of New York City to 1898,"Burrows, Edwin G., 1943-2018.",,"0195116348,9780195116342,978-0195116342,0195140494,9780195140491,978-0195140491",974.71 B,Book
ocm39605297,b10069028a,1,"Jackie Robinson : race, sports, and the American dream",,"Armonk, N.Y. : M.E. Sharpe, [1998] ©1998 ",0765603179,B ROBINSON J,Book
ocm40135627,b10834516a,1,Brooklyn's Green-Wood Cemetery : New York's buried treasure,"Richman, Jeffrey I.","Brooklyn : The Green-Wood Cemetery, 1998. ",0966343506,974.71 R,Book
ocm35125068,b10913040a,1,"A flight with fame : the life and art of Frederick MacMonnies, 1863-1937","Smart, Mary, 1915-","Madison, Conn. : Sound View Press, 1996. ",0932087523,B MACMONNIES S,Book
ocn231831788,b10142093a,1,New York in the thirties : (formerly titled: Changing New York),"Abbott, Berenice, 1898-1991.","[Place of publication not identified] : Dover Publications, 1973. ",048622967X,917.471 A,Book
ocm23287605,b10453149a,1,"Brooklyn : people and places, past and present","Glueck, Grace.","New York : H.N. Abrams, [1991] ©1991 ","0810931184,0810991780",974.723 G,Book
ocm39615264,b10088398a,1,The neighborhoods of Brooklyn,,"New Haven : Yale University Press, [1998] ©1998 ",0300077521,974.723 N,Book
ocm39515918,b10725124a,1,Conduct unbecoming a woman : medicine on trial in turn-of-the-century Brooklyn,"Morantz-Sanchez, Regina Markell.","New York : Oxford University Press, 1999. ",0195126246,618.1 M,Book
ocm40744440,b10862332a,1,A clearing in the distance : Frederick Law Olmsted and America in the nineteenth century,"Rybczynski, Witold.","New York : Scribner, [1999] ©1999 ",0684824639,B OLMSTED R,Book
ocm33919407,b10317489a,1,A dangerous woman : New York's first lady liberty : the life and times of Lady Deborah Moody (1586-1659?) : her search for freedom of religion in colonial America,"Cooper, Victor H.","Bowie, MD : Heritage Books, 1995. ",0788403036,B MOODY C,Book
ocm40397062,b10643581a,1,Of cabbages and Kings County : agriculture and the formation of modern Brooklyn,"Linder, Marc.","Iowa City : University of Iowa Press, [1999] ©1999 ","0877456704,087745714X",333.7613 L,Book
ocm37588402,b10724271a,1,The architectural guidebook to New York City,"Morrone, Francis, 1958-","Salt Lake City : Gibbs Smith Publisher, [1998] ©1998 ","0879058412,9780879058418,978-0879058418",720.97471 M,Book
ocm41315370,b10090246a,1,New York : an illustrated history,,"New York : A.A. Knopf, 1999. New York : Distributed by Random House ","0679454829,0375710329",974.71 N,Book
ocm41564927,b10363099a,1,Bridge of dreams : the rebirth of the Brooklyn Bridge,"Dogançay, Burhan, 1929-2013.","New York : Hudson Hills Press, [1999] ©1999 ",1555951732,779.097423 D,Book
ocm41176669,b10332709a,1,The Malbone Street wreck,"Cudahy, Brian J.","New York : Fordham University Press, [1999] ©1999 ","0823219313,0823219321",363.122 C,Book
ocm00858319,b10876720a,1,"The Eagle and Brooklyn : a community newspaper, 1841-1955","Schroth, Raymond A.","Westport, Conn. : Greenwood Press, [1974] [©1974] ",0837173353,071.4723 S,Book
ocm32615549,b10409032a,1,Confessions of a trolley dodger from Brooklyn,"Fischler, Stan.","Flushing, N.Y. : H & M Productions, [1995] ©1995 ",1882608100,974.723 F,Book
ocm43083402,b10426221a,1,Working-class New York : life and labor since World War II,"Freeman, Joshua Benjamin.","New York : New Press, 2000. New York : Distributed by W.W. Norton ","1565845757,9781565845756,978-1565845756,1565847121,9781565847125,978-1565847125",305.562 F,Book
ocm42726230,b10548947a,1,The graveyard shift : a family historian's guide to New York City cemeteries,"Inskeep, Carolee R.","Orem, Utah : Ancestry, [2000] ©2000 ",0916489892,974.71 I,Book
ocm29218866,b11022889a,1,Baseball : an illustrated history,"Ward, Geoffrey C.","New York : A.A. Knopf, [1994] ©1994 ",0679404597,796.357 W,Book
ocm44503178,b11038943a,1,AIA guide to New York City,"White, Norval, 1926-2009.","New York : Crown Publ., [2000] ©2000 ",0812931076,720.9747 A,Book
ocm42921273,b11045864a,1,A covenant with color : race and social power in Brooklyn,"Wilder, Craig Steven.","New York : Columbia University Press, [2000] ©2000 ","0231119062,0231119070",305.8 W,Book
ocm41674274,b10033851a,1,Donald Frederick and Mildred Topp Othmer : a commemorative of their lives and legacies,,"Philadelphia : Chemical Heritage Foundation, [1999] ©1999 ",094190122X,B OTHMER D,Book
ocm44947361,b10356916a,1,The Naples of Salvatore Di Giacomo : poems and a play,"Di Giacomo, Salvatore, 1860-1934.","Stony Brook, N.Y. : Forum Italicum, [2000] ©2000 ",1893127206,851.8 D,Book
ocm44550529,b10711749a,1,Fat of the land : garbage in New York : the last two hundred years,"Miller, Benjamin, 1953-","New York : Four Walls Eight Windows, [2000] New York : Distributed to the trade by Publishers Group West ©2000 ",1568581726,363.7285 M,Book
ocm41164739,b10053490a,1,"The Greater New York centennial : a conference on contemporary culture, [held at the College of Mount Saint Vincent, April 25, 1998]",,"Bronx, N.Y. : History of New York City Project, [1998] ©1998 ",0965233138,974.71 G,Book
ocm16225447,b10004701a,1,AIA guide to New York City,,"San Diego : Harcourt Brace Jovanovich, [1988] ©1988 ","0151040400,0156036002",720.9747 A,Book
ocm00482364,b10000017a,21699,177-179 Columbia Heights [picture].,,"[Place of publication not identified] : [publisher not identified], 1920. ",,NEIG 0149 NEIG 2713,Photograph
ocm17479075,b10332731a,1,Under the sidewalks of New York : the story of the world's greatest subway system,"Cudahy, Brian J.","Lexington, Mass. : S. Greene Press, [1988] ©1988 ",0828906858,388.42 C,Book
ocm20012504,b10919577a,1,The voice of the city : vaudeville and popular culture in New York,"Snyder, Robert W., 1955-","New York : Oxford University Press, [1989] ©1989 ",0195052854,792.709 S,Book
ocm20319539,b10922657a,1,"The nurturing neighborhood : the Brownsville Boys Club and Jewish community in urban America, 1940-1990","Sorin, Gerald, 1940-","New York : New York University Press, [1990] ©1990 ",0814778976,369.4208 S,Book
ocm00241612,b10000017a,21699,177-179 Columbia Heights [picture].,,"[Place of publication not identified] : [publisher not identified], 1920. ",,NEIG 0149 NEIG 2713,Photograph
ocm00666680,b10858217a,1,The historic Whitman.,"Rubin, Joseph Jay, 1912-1980.","University Park : Pennsylvania State University Press, [1973] [©1973] ",0271011173,811 WHITMAN R,Book
ocm00214330,b10000017a,21699,177-179 Columbia Heights [picture].,,"[Place of publication not identified] : [publisher not identified], 1920. ",,NEIG 0149 NEIG 2713,Photograph
ocm00605160,b10000017a,21699,177-179 Columbia Heights [picture].,,"[Place of publication not identified] : [publisher not identified], 1920. ",,NEIG 0149 NEIG 2713,Photograph
ocm00179682,b10000017a,21699,177-179 Columbia Heights [picture].,,"[Place of publication not identified] : [publisher not identified], 1920. ",,NEIG 0149 NEIG 2713,Photograph
ocm00082596,b10240211a,1,Whitman as editor of the Brooklyn daily eagle,"Brasher, Thomas L. (Thomas Lowber), 1912-","Detroit : Wayne State University Press, 1970. ",0814314082,818 WHITMAN B,Book
ocm21058019,b10332712a,1,Over and back : the history of ferryboats in New York harbor,"Cudahy, Brian J.","New York : Fordham University Press, [1990] ©1990 ",0823212459,386.60973 C,Book
ocm21675828,b10912122a,1,The closest of strangers : liberalism and the politics of race in New York,"Sleeper, Jim.","New York : W.W. Norton, [1990] ©1990 ",0393029026,305.8009 S,Book
ocm11573604,b10091465a,1,"Old First Dutch Reformed Church of Brooklyn, New York : first book of records, 1660-1752",,"Baltimore : Genealogical Pub. Co., [1983] ©1983 ",0806310499,974.702 O,Book
ocm21950847,b10249713a,1,Mama Lola : a Vodou priestess in Brooklyn,"Brown, Karen McCarthy.","Berkeley : University of California Press, [1991] ©1991 ",0520070739,299.675 B,Book
ocm22113189,b10525515a,1,Despite all odds : the story of Lubavitch,"Hoffman, Edward, 1951-","New York : Simon and Schuster, [1991] ©1991 ",0671677039,296.8332 H,Book
ocm02694848,b11026739a,1,New York then and now : 83 Manhattan sites photographed in the past and in the present,"Watson, Edward B.","New York : Dover Publications, 1976. ","0486233618,9780486233611,978-0486233611",974.71 W,Book
